word,trans
ከውርድ, käwrd
ርእሱውን, r'suwn
ኣልጊቦም, 'algibom
ዓባሪም, ʕabarim
ንሰለስተ, nsälästä
ከደንዎ, kädänwo
ይነግስ, ynägs
እዚኸ, 'ziKä
ኔርን, nern
ቅዱስውን, qduswn
ዓቃል, ʕaqal
ዅምራ, kʷmra
ጕድኣት, gʷd'at
ወይለና, wäyläna
ምርኩስ, mrkus
ሕርሚ, ħrmi
ላዕለይቲ, laʕläyti
ዘለዋኦ, zäläwa'o
ልዙብ, lzub
ይገብረሉ, ygäbrälu
ጭዋታት, Čwatat
ይወስኸሉ, ywäsKälu
ኣእወየ, 'a'wäyä
ሐዲግና, ħädigna
ኪልምን, kilmn
ኲምራ, kʷimra
ዚብተን, zibtän
ከተውጽኦም, kätäwṣ'om
ዜርክሶ, zerkso
ኣባትርን, 'abatrn
ኤሎን, 'elon
ኣይበላን, 'aybälan
በልኩኹም, bälkuKum
ኣይስማዕን, 'aysmaʕn
ረሲኣንን, räsi'ann
ተምሪ, tämri
ዚበቅዕ, zibäqʕ
ኺሰትዩ, Kisätyu
ሰደድኩ, sädädku
ብሱል, bsul
ስኢኑ, s'inu
ይመንቈስ, ymänqʷäs
መኣዝንን, mä'aznn
ህውከት, hwkät
እትኣክል, 't'akl
ዚደልያ, zidälya
ተመላለስካ, tämälaläska
ዝኣፉ, z'afu
በዂሩ, bäkʷiru
ተዋጋእ, täwaga'
ብኣፈይ, b'afäy
መልኣኸይ, mäl'aKäy
ትባዕ, tbaʕ
ንደቡብን, ndäbubn
ተጠንቀቑሉ, täTänqäQulu
ለዊጡ, läwiTu
ተቐቢለ, täQäbilä
ኸጥፍኦም, KäTf'om
ክትደልዩኒ, ktdälyuni
ደጌታትውን, dägetatwn
ወጮ, wäČo
ከርሰይ, kärsäy
ዘንበርዎ, zänbärwo
ኽረብሕ, Kräbħ
አመቶ, 'ämäto
ሸኻ, šäKa
ተዐጠቑ, täʕäTäQu
ፈሊጥና, fäliTna
አብኣ, 'äb'a
ንዘረባ, nzäräba
ኣውያትን, 'awyatn
በዚሖም, bäziħom
መረጸን, märäṣän
ዚምህር, zimhr
መከራኡ, mäkära'u
ይገዘር, ygäzär
ዶዶ, dodo
ንዓሌታት, nʕaletat
ሰባትዶ, säbatdo
ሽጉራት, šgurat
ኣይተጻሕፈን, 'aytäṣaħfän
እተወድኤ, 'täwäd'e
ማክጴላ, makPela
ንኽብርን, nKbrn
ዶቡ, dobu
በርሄ, bärhe
ጥቑዕ, TQuʕ
ረፊዲም, räfidim
ምዀንኩ, mkʷänku
ዘርግሔት, zärgħet
ጓልካን, gʷalkan
መዋእል, mäwa'l
ሄኖስ, henos
ዜገልግልዎ, zegälglwo
ክቐጽዓኩም, kQäṣʕakum
ንቕሒ, nQħi
ንሊቀ, nliqä
ወለዳ, wäläda
ኣተዋ, 'atäwa
ንራባ, nraba
ኣብዞም, 'abzom
ዝምብዛሑ, zmbzaħu
ሮማዊ, romawi
ሰመይዋ, sämäywa
ኣይረሳዕኩን, 'ayräsaʕkun
ኬምጽእዎም, kemṣ'wom
ተጸቤና, täṣäbena
ኣሒራዕ, 'aħiraʕ
ጠጥዒ, TäTʕi
ቅረፍትን, qräftn
ቚሱል, Qʷisul
መንእሰያት, män'säyat
ሔብሮናውያን, ħebronawyan
ትቕመጥ, tQmäT
ረዳእየይ, räda'yäy
ዝሐለፉ, zħäläfu
ጸላእ, ṣäla'
ነኽራንን, näKrann
እትፈርዱ, 'tfärdu
ኣቢዳን, 'abidan
ጸዊዓ, ṣäwiʕa
ዝነገሮም, znägärom
ዚልምን, zilmn
እተዋህቦ, 'täwahbo
ንሒራም, nħiram
ሕሱር, ħsur
ብጀካኻ, bǧäkaKa
ኣይትድለ, 'aytdlä
ጠሚዑ, Tämiʕu
በጃካ, bäǧaka
ንውሉዶም, nwludom
ዚርእያ, zir'ya
ዝጸሐፍኩ, zṣäħäfku
ኣይዛረቡን, 'ayzaräbun
እንሆልካ, 'nholka
ኢታይ, 'itay
ሐለዎ, ħäläwo
ዘይተራእየ, zäytära'yä
ኬናግፎ, kenagfo
ርእያ, r'ya
ዝኣሰረትሉ, z'asärätlu
ንስጋይ, nsgay
ገጽኪ, gäṣki
ምቕባል, mQbal
ዚግዝኡ, zigz'u
ኣንደድዎ, 'andädwo
እተዛረበኩም, 'täzaräbäkum
ሃመዳታ, hamädata
ኣይሞተትን, 'aymotätn
ንጉስና, ngusna
ህዝቢዶ, hzbido
ደስታይ, dästay
ሸሉሚኤል, šälumi'el
ሰማዕክዎ, sämaʕkwo
ጸሎፍሓድ, ṣälofħad
ምህለላይ, mhlälay
ኸዳዕ, Kädaʕ
ነቦኦም, näbo'om
ነባጊዕ, näbagiʕ
ኺሕዝዎ, Kiħzwo
ሰሚዕናዮ, sämiʕnayo
ሓሳዊት, ħasawit
ቂርያታይም, qiryataym
ዝሰምዓላ, zsämʕala
ንርእሱን, nr'sun
ጽርግያ, ṣrgya
ኣይበልዕን, 'aybälʕn
ብኣውሊ, b'awli
ይኣትዉ, y'atwu
ግብርኻ, gbrKa
ኣውያቶም, 'awyatom
ዝጠፍኤ, zTäf'e
እንገብሮ, 'ngäbro
ደየብኩ, däyäbku
ኣጋጋዊ, 'agagawi
ግበሪ, gbäri
ክመልሰሉ, kmälsälu
በርትዑ, bärtʕu
ንሽሕ, nšħ
እግዚኣብሄርስ, 'gzi'abhers
እምሕል, 'mħl
ዔበር, ʕebär
ንኣገልግሎት, n'agälglot
ተንከየኒ, tänkäyäni
ኣይተራእየን, 'aytära'yän
በለኩም, bäläkum
ብዅራ, bkʷra
ገንዘቦምን, gänzäbomn
ኣእምሮይ, 'a'mroy
ትብሎ, tblo
ኣሒኖዓም, 'aħinoʕam
እተዛረቡ, 'täzaräbu
ንእስራኤልን, n'sra'eln
ዘይኣምን, zäy'amn
ዘይቲውን, zäytiwn
እምባይ, 'mbay
ኣንጊህኩም, 'angihkum
ንጓሉ, ngʷalu
መንደቕን, mändäQn
ብኸናፍሩ, bKänafru
ጌጽ, geṣ
ኣጕረምረሙ, 'agʷrämrämu
ቈላ, qʷäla
መጻእኩም, mäṣa'kum
ለምነልና, lämnälna
ነሕዋተይ, näħwatäy
ሓጋይ, ħagay
ይተሐጸቡ, ytäħäṣäbu
ቅይሕ, qyħ
ኣይተኻእሎን, 'aytäKa'lon
ብዛዕባኻትኩም, bzaʕbaKatkum
ኽትዛረብ, Ktzaräb
ዚመስሎ, zimäslo
ኣልባሳት, 'albasat
ሎጣን, loTan
ንርኢ, nr'i
ንምልክት, nmlkt
ኣዳልዉ, 'adalwu
መኸርቲ, mäKärti
ቈረጾ, qʷäräṣo
ሸካንያ, šäkanya
ሀበን, häbän
ተገይሩ, tägäyru
ነባጊዔይ, näbagiʕey
ዘለዉስ, zäläwus
ቍራጽ, qʷraṣ
ክርእዮ, kr'yo
ሃናንያን, hananyan
ናብኡውን, nab'uwn
ኣምጽኣሉ, 'amṣ'alu
ረሐቑ, räħäQu
ጥሮኣስ, Tro'as
እምነቶም, 'mnätom
ይወቅዕ, ywäqʕ
ኽደልዮ, Kdälyo
ኣፍንጫኻ, 'afnČaKa
ይሰምዓ, ysämʕa
ተሪፈ, tärifä
ተስፋን, täsfan
ሳሌም, salem
ጕህዩ, gʷhyu
ነቦታትኩምን, näbotatkumn
ምሳታቶምውን, msatatomwn
ትዕግስትን, tʕgstn
ምስዕዓም, msʕʕam
ሀብኩኹም, häbkuKum
ኣሕዋትኩምን, 'aħwatkumn
ሰማያዊት, sämayawit
ኣሽሓትን, 'ašħatn
ዝፈተዎ, zfätäwo
ክቕመጥ, kQmäT
ገፋዒ, gäfaʕi
ኣእትዉ, 'a'twu
ዝሕብሩ, zħbru
ኽገብረልካ, Kgäbrälka
ዚወስዶ, ziwäsdo
ከለዋ, käläwa
ይተሐጐሱ, ytäħägʷäsu
ኽሐልፍ, Kħälf
ቈጽላ, qʷäṣla
ተወከሉ, täwäkälu
ተዛረብካዮም, täzaräbkayom
እተሐብኤ, 'täħäb'e
ቶማስን, tomasn
ተጓነፎ, tägʷanäfo
ክነጀው, knäǧäw
ሓሰማ, ħasäma
ኡሪ, 'uri
ምሩኻትን, mruKatn
ብዕራዩ, bʕrayu
ኣባጊዖምን, 'abagiʕomn
ክትክሕደኒ, ktkħdäni
ኣብያ, 'abya
ንእኦም, n''om
ንቂሮስ, nqiros
ንኣስታርተ, n'astartä
በሊዕካ, bäliʕka
ዘንበርክዎ, zänbärkwo
ይወስኸኒ, ywäsKäni
ምረት, mrät
ተኣምራቱን, tä'amratun
መስፍንን, mäsfnn
ማዕበሉ, maʕbälu
ቕብኢ, Qb'i
ኽዳውንቶም, Kdawntom
ለምን, lämn
እትወስድ, 'twäsd
ክረታውያንን, krätawyann
መሰውኢታቱን, mäsäw'itatun
ትሕቲኣ, tħti'a
ልሳኖም, lsanom
መመሊሱ, mämälisu
ተቐትሉ, täQätlu
ተአከበ, tä'äkäbä
የላን, yälan
ወሰና, wäsäna
ቃንዛ, qanza
ቀስ, qäs
በረቐት, bäräQät
ትርከስ, trkäs
ዝረኸብና, zräKäbna
ቐልጢፍኩም, QälTifkum
ኪዋረድ, kiwaräd
ምለሶ, mläso
ንሚድያናውያን, nmidyanawyan
ሓጾርን, ħaṣorn
ኣጥባት, 'aTbat
ያሓት, yaħat
ይዓዪ, yʕayi
ኣይሰማዕኩምንን, 'aysämaʕkumnn
ኣንስትኹምን, 'anstKumn
ኣይደልይዎን, 'aydälywon
ጥሒሱ, Tħisu
በኸየት, bäKäyät
ሒዞምዎ, ħizomwo
እትፈልጦ, 'tfälTo
ሓጊት, ħagit
ጸዓት, ṣäʕat
ይሞቱ, ymotu
ንጥቑዓት, nTQuʕat
ገርህታት, gärhtat
ብልሒ, blħi
ይኽደንዎ, yKdänwo
ኽቡስ, Kbus
ብጽሒት, bṣħit
ተኺሉ, täKilu
ኣይበልኩን, 'aybälkun
ጎመር, gomär
ዝአዘዘና, z'äzäzäna
ኺመልእ, Kimäl'
ክንሰርሕ, knsärħ
ንጥፍኣቱ, nTf'atu
ከመስግኖ, kämäsgno
ዝኸበረ, zKäbärä
ቘረሰ, Qʷäräsä
መንጎኹም, mängoKum
ኪሰትዩን, kisätyun
ጸገበ, ṣägäbä
ተዋህበት, täwahbät
በዓልሓናን, bäʕalħanan
ንርእሶምን, nr'somn
ብረስኒ, bräsni
ሓረጣ, ħaräTa
ኣጤር, 'aTer
እተሰምዩ, 'täsämyu
ብኣይሁድ, b'ayhud
ጤለ, Telä
ኣይትበሎ, 'aytbälo
መሊእዎም, mäli'wom
ዳሕራዩ, daħrayu
ፈጺምና, fäṣimna
ንሚድያን, nmidyan
ዚገብሮም, zigäbrom
ዚቘሙ, ziQʷämu
ዚጓስዩ, zigʷasyu
ሃለው, haläw
ኣርፋክሳድ, 'arfaksad
ክመልሰሎም, kmälsälom
መድሓኒናን, mädħaninan
ባህርይ, bahry
ተፈልጠ, täfälTä
ጠምቲ, Tämti
ሳንባላጥ, sanbalaT
ከርበ, kärbä
እተቐብኤ, 'täQäb'e
ገበሩሎም, gäbärulom
ብምሉኡ, bmlu'u
ኣይነበሩን, 'aynäbärun
ዝርግሕቲ, zrgħti
ንማእሰርቲ, nma'särti
ማሕበርውን, maħbärwn
ዕርድን, ʕrdn
ኺደልዩ, Kidälyu
ኣስተውዐለ, 'astäwʕälä
ደቅናን, däqnan
መርቑ, märQu
ሄማን, heman
ሑሻታዊ, ħušatawi
ይጐዩ, ygʷäyu
ሰቦምን, säbomn
ጽንሑ, ṣnħu
ዜብለይ, zebläy
እምነትኩምን, 'mnätkumn
ኣተንሲኡ, 'atänsi'u
ንሰሜንን, nsämenn
ንምጥፋእ, nmTfa'
ገበላታታን, gäbälatatan
ኵምራ, kʷmra
ቲምናታ, timnata
ኺሐልፉ, Kiħälfu
ሸጠ, šäTä
ከናፍሮም, känafrom
ፍትውተይ, ftwtäy
እግበር, 'gbär
ዘርኡን, zär'un
ምስሪ, msri
ንዝሞተ, nzmotä
ኣዕጽምቶም, 'aʕṣmtom
ብኸመይ, bKämäy
ዕርቡን, ʕrbun
ኣይትርገሞ, 'aytrgämo
ኖህን, nohn
እተቘርጸ, 'täQʷärṣä
ነስነሱ, näsnäsu
ኣዚዝዎ, 'azizwo
ሶርያውያንን, soryawyann
ይበልካ, ybälka
ነገረ, nägärä
ኣበሳኻ, 'abäsaKa
ብርሃንኪ, brhanki
ኣኽናፉ, 'aKnafu
እተጠልፈ, 'täTälfä
ንዘለአለመ, nzälä'älämä
ጕልዒ, gʷlʕi
ጸላእቶምን, ṣäla'tomn
ኣውሪዶም, 'awridom
እተተኽለት, 'tätäKlät
ጹዓር, ṣuʕar
ሔታውያን, ħetawyan
ብምሃቡ, bmhabu
ዚሰፍር, zisäfr
ክንዳኦም, knda'om
እዝኑን, 'znun
ዘኽታምን, zäKtamn
ትእምርትታት, t'mrttat
እተዛረበካ, 'täzaräbäka
ኺወርስዋ, Kiwärswa
ኺብሉ, Kiblu
ሓወየ, ħawäyä
ብምግሃድ, bmghad
ንሔታውያንን, nħetawyann
ፈተዎ, fätäwo
ያቤስ, yabes
ዝርኢ, zr'i
ብጸጋሙ, bṣägamu
ንእስነታ, n'snäta
በልክዋ, bälkwa
ጸረፍዎ, ṣäräfwo
በለኒውን, bäläniwn
ዘይመጸ, zäymäṣä
ክሲ, ksi
ግበርዎም, gbärwom
ሚካያ, mikaya
ንሰበይቱን, nsäbäytun
ጸማም, ṣämam
እተጐድኤ, 'tägʷäd'e
ኣርያም, 'aryam
ወግእዎ, wäg'wo
ኣይገብሩን, 'aygäbrun
ዓድን, ʕadn
ኣወጁ, 'awäǧu
ኣግለሶ, 'agläso
ንፈረዛውያንን, nfäräzawyann
ኪብለኒ, kibläni
ክሰርሓሉ, ksärħalu
ዐልዮም, ʕälyom
ይኹኖም, yKunom
ኽህነት, Khnät
ኣረገውትን, 'arägäwtn
ብቘርበት, bQʷärbät
ዋይዋይታ, waywayta
ሰትዮም, sätyom
እምነ, 'mnä
ዕረ, ʕrä
ኪሕሉ, kiħlu
ተረፎም, täräfom
ዶብካ, dobka
ወሲድኩም, wäsidkum
ቤትኪ, betki
ኤታን, 'etan
እስትንፋስ, 'stnfas
ዕጫ, ʕČa
ዘውጽኣካ, zäwṣ'aka
ክአቱ, k'ätu
ቀረብኩም, qäräbkum
ትርኢታ, tr'ita
ሐየሉ, ħäyälu
ስዐበኒ, sʕäbäni
ዓሳሄልን, ʕasaheln
ትበልጽ, tbälṣ
ሔብሮንን, ħebronn
ዘይፈልጥዎ, zäyfälTwo
መንጎና, mängona
ዔናን, ʕenan
ይደልይዋ, ydälywa
ዋዕላን, waʕlan
ንርእስኻን, nr'sKan
ዚመስሉ, zimäslu
ጐይያ, gʷäyya
ጐይታይን, gʷäytayn
ኼገልግሉ, Kegälglu
ይነግሮ, ynägro
ግርማኡ, grma'u
ሳምራውያን, samrawyan
ምራኹት, mraKut
ተማቐልዋ, tämaQälwa
ክንኣቱ, kn'atu
ታቦትን, tabotn
እምበአር, 'mbä'är
ኣስማተኛታትን, 'asmatäñatatn
ኣይከተምልጥን, 'aykätämlTn
ነብያትካ, näbyatka
ዚጓዝም, zigʷazm
ንቤትካ, nbetka
ብሓጎስ, bħagos
ዝበልክዎ, zbälkwo
ኣዕኑዱን, 'aʕnudun
ኢደ, 'idä
ብባርያኡ, bbarya'u
ጨድሩ, Čädru
ዘይርኢ, zäyr'i
ሕረ, ħrä
ዓናቃውያን, ʕanaqawyan
ምእንታኻ, m'ntaKa
ሽጋር, šgar
ትገብርዎ, tgäbrwo
ጽረጉ, ṣrägu
የብልክን, yäblkn
ክነግረኩም, knägräkum
ኢካ, 'ika
ክዳውንቶምውን, kdawntomwn
ክትነግስ, ktnägs
መልህቅ, mälhq
እርከብ, 'rkäb
ሔሎን, ħelon
እትሞቱ, 'tmotu
ዕዳን, ʕdan
ኣምላኽኩምን, 'amlaKkumn
ጤለበጊዕን, Teläbägiʕn
ሓጢኣታ, ħaTi'ata
ዘይነበረ, zäynäbärä
ሚግዶል, migdol
በፍራስ, bäfras
ኽርዳድ, Krdad
ኽነሶምሲ, Knäsomsi
ክትስራሕ, ktsraħ
ሓጢኣተኛ, ħaTi'atäña
ብቓልን, bQaln
ኺስልጥን, KislTn
ንዘኽታም, nzäKtam
ኣኽናፍካ, 'aKnafka
ስሙይ, smuy
ተራእዩ, tära'yu
ባስማት, basmat
ተጻሕፉ, täṣaħfu
ተመዲቡ, tämädibu
ኣለለይዎ, 'aläläywo
ክኣቱ, k'atu
ንነብር, nnäbr
ኸለዋ, Käläwa
ዮያኪን, yoyakin
መልክዑ, mälkʕu
ውሉድካ, wludka
ንምስትውዓል, nmstwʕal
ምድሓነይን, mdħanäyn
ኣንስትኹም, 'anstKum
ኺዛረቦ, Kizaräbo
ብዙሓትውን, bzuħatwn
ኣይረኣዮን, 'ayrä'ayon
ኵሉውን, kʷluwn
ኪገብርዎን, kigäbrwon
ንዑቕን, nʕuQn
ሐሎኻ, ħäloKa
ይፈስስ, yfäss
ኺነግሮም, Kinägrom
ዘይከድካ, zäykädka
ዝሰትዮ, zsätyo
ዜጥፍኣ, zeTf'a
ይዕበ, yʕbä
ኸዐወ, Käʕäwä
ሾብዓቲኦም, šobʕati'om
ቃላቶም, qalatom
ክዳውንቲውን, kdawntiwn
ቕድመይ, Qdmäy
ይዝርግሕ, yzrgħ
ኤልኣዛር, 'el'azar
ንመዓጹ, nmäʕaṣu
ይመጾ, ymäṣo
ምሕላፍ, mħlaf
የመስግኖ, yämäsgno
ዳሪክ, darik
ንመላእኽቱ, nmäla'Ktu
ዛሕዛሕ, zaħzaħ
ኣይበልዔን, 'aybälʕen
ኽትኣምኑ, Kt'amnu
ብእኡን, b''un
ረኸብክዎ, räKäbkwo
ቀዘፎ, qäzäfo
ሃልሃል, halhal
ጭራሕምራሕ, Čraħmraħ
መንኩብ, mänkub
እተዳለዉ, 'tädaläwu
ኺበሀል, Kibähäl
በእማን, bä'man
ብጨው, bČäw
ቋንቋታት, qʷanqʷatat
የፋኔ, yäfane
ወሪዳ, wärida
ሓቅኻን, ħaqKan
ኤሳውን, 'esawn
ቃድሚኤል, qadmi'el
መእሰሪ, mä'säri
ዕልቦ, ʕlbo
ይብልዎ, yblwo
ቤተሳይዳ, betäsayda
ነነይ, nänäy
ዝበልካ, zbälka
ክንገብር, kngäbr
ዘበልኩም, zäbälkum
እያድ, 'yad
ሕያወይቲ, ħyawäyti
ሐሪዶም, ħäridom
ዝጽሕፈልኩም, zṣħfälkum
ይጓዝም, ygʷazm
ዐረበት, ʕäräbät
ዓክሳ, ʕaksa
ኼድካ, Kedka
ኲላቶምዶ, kʷilatomdo
ምልስ, mls
ስቓይን, sQayn
ርስትን, rstn
ወሰደን, wäsädän
ተማሓሐሉሉ, tämaħaħälulu
እናዞሩ, 'nazoru
ቘጽሊ, Qʷäṣli
ጥራዮም, Trayom
ብመውቃዕቲ, bmäwqaʕti
ዝወጹላ, zwäṣula
ጹርን, ṣurn
ኣማልኽትን, 'amalKtn
ትሰምዖ, tsämʕo
ልማዱ, lmadu
ትወጽእ, twäṣ'
ንሕሰም, nħsäm
መሳፍንታን, mäsafntan
ፍቱን, ftun
ቅነ, qnä
ጸላእኩ, ṣäla'ku
ስረ, srä
ኣሳእኑ, 'asa'nu
ለኣኽኩልኩም, lä'aKkulkum
ኽንገብር, Kngäbr
ይአዝዝ, y'äzz
ፈቲኻ, fätiKa
ዘርግሑ, zärgħu
ዝሐደሮ, zħädäro
ተፈልየ, täfälyä
እሕልዎ, 'ħlwo
ኬድሕን, kedħn
መለስኩሎም, mäläskulom
ኣቢያን, 'abiyan
ንሃብታም, nhabtam
ሾባል, šobal
እተአከቡ, 'tä'äkäbu
ዝሞተላ, zmotäla
ሕግኻውን, ħgKawn
እምባይን, 'mbayn
ፈትዩስ, fätyus
ቓላቱ, Qalatu
ኣይበሉን, 'aybälun
እትድይብ, 'tdyb
ተጸጊዑ, täṣägiʕu
ነዝስ, näzs
ብንያማውያን, bnyamawyan
ትጸግብ, tṣägb
ሕውነት, ħwnät
በዒንቱ, bäʕintu
ሕጂዶ, ħǧido
ኣዚኺ, 'aziKi
ይገብርዎ, ygäbrwo
እተዛረቦም, 'täzaräbom
ዝወጻ, zwäṣa
መንጎናን, mängonan
ካብዚኣቶም, kabzi'atom
ዚዀና, zikʷäna
ይትንስኡ, ytns'u
እተዛረበላ, 'täzaräbäla
ኣቕልቡ, 'aQlbu
ንኣታቶምውን, n'atatomwn
ኪወርሱ, kiwärsu
ዚሰፍሩ, zisäfru
እልእኽ, 'l'K
እሾዅን, 'šokʷn
ሲዶናውያንን, sidonawyann
ፍርሃትን, frhatn
ንውጻእ, nwṣa'
ዝመሐልካሎም, zmäħälkalom
ዚሰግዱን, zisägdun
መርዓተየ, märʕatäyä
ፈጣሪኡ, fäTari'u
ፈሊጥኩም, fäliTkum
ባደመት, badämät
ጊዜን, gizen
ተስፋና, täsfana
ሕማሙ, ħmamu
እተራእየኩም, 'tära'yäkum
ንምፍላጥ, nmflaT
ሰሚዓ, sämiʕa
መጸግዒ, mäṣägʕi
ወረሱ, wäräsu
ጽቡቓትን, ṣbuQatn
ኣይትመውትን, 'aytmäwtn
ኺድርበ, Kidrbä
የድሕኖም, yädħnom
ኣይምለስን, 'aymläsn
ስደዱ, sdädu
ኽኣቱ, K'atu
ይዘርግሑሉ, yzärgħulu
ዝአቶኽዎ, z'ätoKwo
በዒንትኻ, bäʕintKa
ባርኹ, barKu
ሂብካኒ, hibkani
ሓልዉ, ħalwu
ኽብለሎም, Kblälom
ሰኺሩ, säKiru
ኣየግለስኩን, 'ayägläskun
ኽዛረቦ, Kzaräbo
ኣይረኸብክዎን, 'ayräKäbkwon
ከይሞቱ, käymotu
ሕጻናቶምን, ħṣanatomn
ማልኪያ, malkiya
ይበልዓ, ybälʕa
ኣሞራታት, 'amoratat
እግርኹም, 'grKum
ይጓሲ, ygʷasi
ንጣኦታቶም, nTa'otatom
ኣራምን, 'aramn
ከይምለሱ, käymläsu
ንሰራያ, nsäraya
ረኸባ, räKäba
መገድኹምን, mägädKumn
ድም, dm
ክሳዶም, ksadom
ይብሀል, ybhäl
ኣእውዪ, 'a'wyi
ስምካውን, smkawn
ኣመስገኑ, 'amäsgänu
ላይሽ, layš
ብምዉት, bmwut
ገሊላዊ, gälilawi
ንመቓብር, nmäQabr
ይዕንቀፉ, yʕnqäfu
ጻዕዳን, ṣaʕdan
ነበርዎም, näbärwom
ከይመውት, käymäwt
መዕቈቢቱ, mäʕqʷäbitu
ድንግልና, dnglna
ምስክሩ, mskru
ንኣደዳ, n'adäda
ርፍራፍ, rfraf
ንእሽቶኦም, n'što'om
ሃራን, haran
ሓደውን, ħadäwn
ኢለስ, 'iläs
ልቦና, lbona
ኰራዪ, kʷärayi
ኣይረኣዩን, 'ayrä'ayun
ኣይኪቐውምን, 'aykiQäwmn
ደቀይን, däqäyn
ነጕዲ, nägʷdi
ብብርኩ, bbrku
ሙዚክን, muzikn
ንኸውሒ, nKäwħi
ተደፊኣ, tädäfi'a
ከተርቲ, kätärti
እትድርበስ, 'tdrbäs
ኣይገበሩን, 'aygäbärun
ቚጥዓን, QʷiTʕan
ዚሰትዮ, zisätyo
ኣሰርዎ, 'asärwo
ንጳውሎስን, nPawlosn
ኽወጽእ, Kwäṣ'
ንኢዛቤል, n'izabel
እቲአ, 'ti'ä
ትበል, tbäl
ብወዲ, bwädi
ኣንቀጥቀጠት, 'anqäTqäTät
ወሲዶምዎ, wäsidomwo
ንምውጋእ, nmwga'
ኣልዐልዎ, 'alʕälwo
ተሐዲጉልካ, täħädigulka
መግደራ, mägdära
እተብል, 'täbl
ኣይኪኣትዉን, 'ayki'atwun
ኣፉውን, 'afuwn
ዝመደባ, zmädäba
ኣስምዔ, 'asmʕe
ቂልቅያን, qilqyan
መቚሎ, mäQʷilo
ሐልዋ, ħälwa
ንባርያ, nbarya
ኣይተሰምዔን, 'aytäsämʕen
ንኣይሁዳዊ, n'ayhudawi
ተግባርኩም, tägbarkum
ኣደዳ, 'adäda
ኣዋርሕ, 'awarħ
ኽብ, Kb
የግልስ, yägls
ቤተይን, betäyn
ሓይልኹም, ħaylKum
ኣርሕቐለይ, 'arħQäläy
ዜትሕዞ, zetħzo
ምግባርን, mgbarn
በደሎ, bädälo
ደቅኽን, däqKn
ምናሕ, mnaħ
ንምርኣይ, nmr'ay
ሹዱሽተን, šuduštän
ኺቃባበሎ, Kiqababälo
ንምቕባል, nmQbal
እኔኻ, 'neKa
ኣሕለፎም, 'aħläfom
ያእቆብሲ, ya'qobsi
ይሕረዳ, yħräda
ኣግማዱን, 'agmadun
ወገና, wägäna
ኣሳፍን, 'asafn
ብጃልባ, bǧalba
ተዳለዉ, tädaläwu
ኣግማድ, 'agmad
ተዛሪቡኒ, täzaribuni
ኣበሳኦምን, 'abäsa'omn
ሐዚነ, ħäzinä
ራሄልን, raheln
ኣፍቅሩ, 'afqru
ሳሮን, saron
ዝወለደት, zwälädät
ከይኰነ, käykʷänä
ደቅኺ, däqKi
ተኻትዑ, täKatʕu
ኽባርኸካ, KbarKäka
ተሻየጡ, täšayäTu
ንሙማት, nmumat
በዓልን, bäʕaln
ህንጻ, hnṣa
ዛኩር, zakur
እናገበርኩም, 'nagäbärkum
ደርበያ, därbäya
ዚገድድ, zigädd
ዘይክእል, zäyk'l
ንዚመጽእ, nzimäṣ'
ኣግራዳ, 'agrada
ኪሐልፉ, kiħälfu
ብስልጣኑ, bslTanu
ኣብዚኣ, 'abzi'a
በሊዕኩም, bäliʕkum
ትመውት, tmäwt
ንምቕታሉ, nmQtalu
ንሓይሊ, nħayli
ዚጐዪ, zigʷäyi
ይልምልም, ylmlm
ወጠጦን, wäTäTon
ማርኽ, marK
ኣይትጠምት, 'aytTämt
ክንፍን, knfn
ሴምን, semn
ሰበይትኻን, säbäytKan
ድንኳናትኩም, dnkʷanatkum
ክሪሶሊት, krisolit
ኽእዝዝ, K'zz
ኽትፈልጡን, KtfälTun
ጊታዊ, gitawi
ዓሌተይ, ʕaletäy
ርስሓት, rsħat
ዘብዔኛታትን, zäbʕeñatatn
ኸረንውን, Käränwn
ባዕልኻዶ, baʕlKado
እትፈትዎ, 'tfätwo
ኪጓስዩ, kigʷasyu
መስተንክር, mästänkr
ይመካሕ, ymäkaħ
ዋልታኦም, walta'om
ቀለብ, qäläb
ፍቕሩ, fQru
ንታንኤልን, ntan'eln
ዓይንን, ʕaynn
እዝኖም, 'znom
ተሐጒሶም, täħägʷisom
እትህብዎም, 'thbwom
ቐኔና, Qänena
ኣዳልዩ, 'adalyu
ሽዕበት, šʕbät
ኣዛዚ, 'azazi
እተፈጠርካላ, 'täfäTärkala
ኣራእሶም, 'ara'som
ተምሀሩ, tämhäru
ኽድሕን, Kdħn
እትቕመጥ, 'tQmäT
ኤሎሄ, 'elohe
ንፉዓት, nfuʕat
ይድርበ, ydrbä
የናግፎም, yänagfom
ኣስያፎም, 'asyafom
ኣለወን, 'aläwän
ዝበልኩምኒ, zbälkumni
ዚበቊል, zibäqʷil
ዜስተውዕሎ, zestäwʕlo
ልማኖኺ, lmanoKi
ተዋህባ, täwahba
መጓሴኻ, mägʷaseKa
ምድሓንካን, mdħankan
ዘይከኣለኒ, zäykä'aläni
ይተክኽ, ytäkK
ኺግበር, Kigbär
ዚውድእ, ziwd'
ኣብዚዶ, 'abzido
ኺእከቡ, Ki'käbu
ኣመናዝርን, 'amänazrn
ዕብዳንን, ʕbdann
ኰላሊተይ, kʷälalitäy
ዝረአየ, zrä'äyä
ተገሪሞም, tägärimom
ኪወስድዎ, kiwäsdwo
